CaseID,FirstName,LastName,Role
CIV-102808,Nicholas,Rodriguez,Judge
CIV-102809,Christopher,Frank,Plaintiff
CIV-102809,Sarah,Thompson,Defendant
CIV-102809,Stephanie,Barnett,Judge
CIV-102810,Jeff,Sutton,Prosecutor
CIV-102810,James,Mendez,Defendant
CIV-102810,Amy,Arias,Judge
CIV-102811,Leslie,Martin,Plaintiff
CIV-102811,Zachary,Cox,Defendant
CIV-102811,Seth,Carlson,Judge
CIV-102812,Paul,Rodriguez,Plaintiff
CIV-102812,Melissa,Perry,Defendant
CIV-102812,Daniel,Smith,Judge
CIV-102813,Erin,Wright,Plaintiff
CIV-102813,Mike,Watson,Defendant
CIV-102813,Cristian,Vance,Judge
CIV-102814,Bradley,Page,Plaintiff
CIV-102814,Robert,Daniel,Defendant
CIV-102814,Jill,Johnson,Judge
CIV-102815,Richard,Winters,Plaintiff
CIV-102815,Patrick,Ayers,Defendant
CIV-102815,Carlos,Young,Judge
CIV-102816,Joseph,Bishop,Plaintiff
CIV-102816,Jamie,Greer,Defendant
CIV-102816,Sandra,Young,Judge
CIV-102817,Alexandra,Peters,Prosecutor
CIV-102817,Michelle,Ware,Defendant
CIV-102817,Roberto,Lee,Judge
CIV-102818,Thomas,Sanders,Plaintiff
CIV-102818,Amanda,Shaw,Defendant
CIV-102818,Benjamin,Yoder,Judge
CIV-102819,Glenn,Copeland,Plaintiff
CIV-102819,Deborah,Gonzalez,Defendant
CIV-102819,Kathy,Miller,Judge
CIV-102820,Sharon,Simmons,Plaintiff
CIV-102820,John,Dean,Defendant
CIV-102820,Ronald,Ryan,Judge
CIV-102821,Joseph,Gardner,Plaintiff
CIV-102821,Brian,James,Defendant
CIV-102821,Anne,Garrison,Judge
CIV-102822,Jacob,Simmons,Plaintiff
CIV-102822,Anthony,Griffith,Defendant
CIV-102822,Mark,Rice,Judge
CIV-102823,Taylor,Smith,Plaintiff
CIV-102823,Chad,Ramirez,Defendant
CIV-102823,Thomas,Good,Judge
CIV-102824,Lauren,Weaver,Prosecutor
CIV-102824,Amy,Ruiz,Defendant
CIV-102824,Gregory,Rogers,Judge
CIV-102825,Brian,Reynolds,Prosecutor
CIV-102825,Donald,Washington,Defendant
CIV-102825,Martha,Byrd,Judge
CIV-102826,Martin,Hunt,Plaintiff
CIV-102826,Duane,Tate,Defendant
CIV-102826,William,Vance,Judge
CIV-102827,Krystal,Vargas,Plaintiff
CIV-102827,Amber,Evans,Defendant
CIV-102827,Lisa,Perry,Judge
CIV-102828,Renee,Williams,Prosecutor
CIV-102828,Christopher,Pierce,Defendant
CIV-102828,Jodi,Martin,Judge
CIV-102829,Timothy,Smith,Plaintiff
CIV-102829,Edgar,Navarro,Defendant
CIV-102829,Grant,Ingram,Judge
CIV-102830,Lee,Hall,Plaintiff
CIV-102830,Kevin,Kelley,Defendant
CIV-102830,Bradley,Garcia,Judge
CIV-102831,Lindsay,Bishop,Plaintiff
CIV-102831,Patricia,Barr,Defendant
CIV-102831,Hector,Bishop,Judge
CIV-102832,Nicholas,Edwards,Plaintiff
CIV-102832,James,Smith,Defendant
CIV-102832,Kevin,Jackson,Judge
CIV-102833,Warren,Johnson,Plaintiff
CIV-102833,Sonya,Perry,Defendant
CIV-102833,Teresa,Wagner,Judge
CIV-102834,Robert,Stewart,Plaintiff
CIV-102834,Paul,Phillips,Defendant
CIV-102834,Emily,Flynn,Judge
CIV-102835,Jennifer,Fox,Plaintiff
CIV-102835,Lisa,Hernandez,Defendant
CIV-102835,Sean,Hendrix,Judge
CIV-102836,Michael,Newman,Prosecutor
CIV-102836,Alicia,Sanders,Defendant
CIV-102836,Molly,Hernandez,Judge
CIV-102837,John,Torres,Prosecutor
CIV-102837,Dylan,Hensley,Defendant
CIV-102837,Brittany,Bass,Judge
CIV-102838,Jim,Clark,Plaintiff
CIV-102838,Diane,Williams,Defendant
CIV-102838,Andrea,Davis,Judge
CIV-102839,Shannon,Bruce,Plaintiff
CIV-102839,Diana,Murphy,Defendant
CIV-102839,Annette,Valdez,Judge
CIV-102840,Alexander,Gilmore,Prosecutor
CIV-102840,Theresa,Clark,Defendant
CIV-102840,Joseph,Barber,Judge
CIV-102841,Anthony,Mejia,Plaintiff
CIV-102841,Matthew,Durham,Defendant
CIV-102841,Michael,Davis,Judge
CIV-102842,Theresa,Hunter,Plaintiff
CIV-102842,Rhonda,Wood,Defendant
CIV-102842,Jeremy,Dickerson,Judge
CIV-102843,Carlos,Hall,Plaintiff
CIV-102843,Lisa,Evans,Defendant
CIV-102843,Richard,Flynn,Judge
CIV-102844,Angela,Reese,Prosecutor
CIV-102844,Marcus,Huber,Defendant
CIV-102844,Lauren,Mason,Judge
CIV-102845,Andre,Robbins,Plaintiff
CIV-102845,Daniel,Washington,Defendant
CIV-102845,Briana,Peterson,Judge
CIV-102846,Lauren,Edwards,Prosecutor
CIV-102846,Joseph,Benson,Defendant
CIV-102846,Gregory,Patterson,Judge
CIV-102847,Kimberly,Andrews,Plaintiff
CIV-102847,Ashley,Klein,Defendant
CIV-102847,Kathy,Hardin,Judge
CIV-102848,Jessica,Williams,Plaintiff
CIV-102848,Stacy,Russo,Defendant
CIV-102848,Michelle,Vazquez,Judge
CIV-102849,Tanya,Liu,Plaintiff
CIV-102849,Elizabeth,Baker,Defendant
CIV-102849,William,Hull,Judge
CIV-102850,Christopher,Mcpherson,Prosecutor
CIV-102850,Katrina,Small,Defendant
CIV-102850,Jody,Richard,Judge
CIV-102851,Anne,Fischer,Plaintiff
CIV-102851,Cristian,Shields,Defendant
CIV-102851,John,Duncan,Judge
CIV-102852,Kimberly,Freeman,Prosecutor
CIV-102852,Brandon,Spence,Defendant
CIV-102852,Howard,Cantrell,Judge
CIV-102853,Nancy,Carr,Plaintiff
CIV-102853,Joseph,Moore,Defendant
CIV-102853,Seth,Cooper,Judge
CIV-102854,Gina,Medina,Prosecutor
CIV-102854,Lawrence,Evans,Defendant
CIV-102854,Tyler,Galvan,Judge
CIV-102855,Robyn,Elliott,Plaintiff
CIV-102855,Candice,Smith,Defendant
CIV-102855,Luke,Singh,Judge
CIV-102856,Jessica,Sherman,Plaintiff
CIV-102856,Kelly,Gallegos,Defendant
CIV-102856,Robin,Morrow,Judge
CIV-102857,Christine,Little,Prosecutor
CIV-102857,Michael,Myers,Defendant
CIV-102857,Crystal,Smith,Judge
CIV-102858,Leah,Woods,Plaintiff
CIV-102858,Jose,Trujillo,Defendant
CIV-102858,Whitney,Mccarthy,Judge
CIV-102859,Kenneth,Stewart,Plaintiff
CIV-102859,Mitchell,Fisher,Defendant
CIV-102859,Randy,Hammond,Judge
CIV-102860,Samantha,Thomas,Plaintiff
CIV-102860,Derrick,Silva,Defendant
CIV-102860,Robin,Ryan,Judge
CIV-102861,Shannon,Sims,Plaintiff
CIV-102861,Hannah,Smith,Defendant
CIV-102861,Randall,Howell,Judge
CIV-102862,Joseph,Adams,Plaintiff
CIV-102862,Ricky,Haynes,Defendant
CIV-102862,Cory,Fleming,Judge
CIV-102863,Michele,Singh,Prosecutor
CIV-102863,Chad,Leach,Defendant
CIV-102863,Rachel,Johnson,Judge
CIV-102864,Robert,Hudson,Plaintiff
CIV-102864,Xavier,Jones,Defendant
CIV-102864,Andrew,Flores,Judge
CIV-102865,Tyler,Carter,Prosecutor
CIV-102865,Charlene,Brown,Defendant
CIV-102865,Levi,Harris,Judge
CIV-102866,Jon,Barnett,Prosecutor
CIV-102866,Philip,Lewis,Defendant
CIV-102866,Darrell,Todd,Judge
CIV-102867,Kathy,Daniel,Plaintiff
CIV-102867,Travis,Hernandez,Defendant
CIV-102867,Rebecca,Clayton,Judge
CIV-102868,Randy,James,Plaintiff
CIV-102868,Dana,Hughes,Defendant
CIV-102868,Michelle,Adkins,Judge
CIV-102869,Tim,Andrade,Plaintiff
CIV-102869,Roger,Santiago,Defendant
CIV-102869,Elizabeth,Bush,Judge
CIV-102870,Laura,Bird,Plaintiff
CIV-102870,Anthony,Holder,Defendant
CIV-102870,Robert,Ball,Judge
CIV-102871,Benjamin,Adkins,Plaintiff
CIV-102871,Heidi,Reynolds,Defendant
CIV-102871,Jennifer,Allen,Judge
CIV-102872,Nicholas,Mendoza,Plaintiff
CIV-102872,Larry,Rogers,Defendant
CIV-102872,Richard,Williams,Judge
CIV-102873,Justin,Bowers,Plaintiff
CIV-102873,Sara,Brooks,Defendant
CIV-102873,Thomas,Anderson,Judge
CIV-102874,Mark,Powell,Plaintiff
CIV-102874,Kevin,Palmer,Defendant
CIV-102874,Traci,Black,Judge
CIV-102875,Lisa,Carrillo,Plaintiff
CIV-102875,Ian,Steele,Defendant
CIV-102875,Ryan,Bell,Judge
CIV-102876,Phyllis,Marks,Plaintiff
CIV-102876,Ashley,Ramirez,Defendant
CIV-102876,Tracy,Ruiz,Judge
CIV-102877,Michael,Aguilar,Plaintiff
CIV-102877,Bailey,Martin,Defendant
CIV-102877,Sabrina,Walsh,Judge
CIV-102878,Henry,Stein,Plaintiff
CIV-102878,Brent,Lewis,Defendant
CIV-102878,Teresa,Kelly,Judge
CIV-102879,William,Barrera,Plaintiff
CIV-102879,David,Carter,Defendant
CIV-102879,Sharon,Young,Judge
CIV-102880,Michael,Grant,Prosecutor
CIV-102880,Brandon,Jones,Defendant
CIV-102880,Timothy,Garcia,Judge
CIV-102881,Brittany,Smith,Plaintiff
CIV-102881,Christopher,Sandoval,Defendant
CIV-102881,Keith,Smith,Judge
CIV-102882,Adrienne,Walker,Plaintiff
CIV-102882,Michael,Thompson,Defendant
CIV-102882,Rebecca,Stephens,Judge
CIV-102883,Travis,Marsh,Plaintiff
CIV-102883,Danny,Bryant,Defendant
CIV-102883,Janet,Brennan,Judge
CIV-102884,Tammie,Pruitt,Plaintiff
CIV-102884,Daniel,Bernard,Defendant
CIV-102884,Theresa,Thompson,Judge
CIV-102885,Stephanie,Newton,Prosecutor
CIV-102885,Mark,Lee,Defendant
CIV-102885,Ruth,Miller,Judge
CIV-102886,Christopher,Malone,Plaintiff
CIV-102886,Amanda,Garcia,Defendant
CIV-102886,Kevin,Sutton,Judge
CIV-102887,Scott,Hill,Plaintiff
CIV-102887,Erik,Woods,Defendant
CIV-102887,Luis,Guerrero,Judge
CIV-102888,Daniel,Castro,Plaintiff
CIV-102888,Kevin,Johns,Defendant
CIV-102888,Juan,Rios,Judge
CIV-102889,Jennifer,Jones,Plaintiff
CIV-102889,Rebekah,Garcia,Defendant
CIV-102889,Charles,Henderson,Judge
CIV-102890,Stephanie,Palmer,Plaintiff
CIV-102890,Joel,Williams,Defendant
CIV-102890,Calvin,Garrett,Judge
CIV-102891,Harold,Cunningham,Prosecutor
CIV-102891,Andrea,Oliver,Defendant
CIV-102891,Ariel,Bell,Judge
CIV-102892,Shari,Bates,Plaintiff
CIV-102892,Jenna,Floyd,Defendant
CIV-102892,William,Hunter,Judge
CIV-102893,Krista,Mckee,Plaintiff
CIV-102893,David,Brown,Defendant
CIV-102893,Tonya,Joseph,Judge
CIV-102894,Louis,Moon,Plaintiff
CIV-102894,Hannah,Lopez,Defendant
CIV-102894,Shawn,Thomas,Judge
CIV-102895,Jon,Richardson,Plaintiff
CIV-102895,Julian,Woods,Defendant
CIV-102895,Kevin,Jackson,Judge
CIV-102896,Kevin,Newton,Prosecutor
CIV-102896,Donna,Clark,Defendant
CIV-102896,Shane,Solis,Judge
CIV-102897,Jade,Hall,Plaintiff
CIV-102897,Jerry,Brown,Defendant
CIV-102897,Cameron,Huang,Judge
CIV-102898,Jennifer,Oconnor,Plaintiff
CIV-102898,Curtis,Henderson,Defendant
CIV-102898,Emily,Sanders,Judge
CIV-102899,Kristopher,Scott,Plaintiff
CIV-102899,Raymond,Lee,Defendant
CIV-102899,Dylan,Ortega,Judge
CIV-102900,Thomas,Carr,Plaintiff
CIV-102900,Jennifer,Barr,Defendant
CIV-102900,Ellen,Lopez,Judge
CIV-102901,Jesse,Smith,Plaintiff
CIV-102901,Gary,Harmon,Defendant
CIV-102901,Christopher,Rodriguez,Judge
CIV-102902,Crystal,Marsh,Plaintiff
CIV-102902,Arthur,Garcia,Defendant
CIV-102902,Lauren,Wiggins,Judge
CIV-102903,Laura,Evans,Plaintiff
CIV-102903,Peggy,Wilson,Defendant
CIV-102903,Jonathan,Fernandez,Judge
CIV-102904,Joseph,King,Prosecutor
CIV-102904,Laura,Lucas,Defendant
CIV-102904,Marissa,Gibson,Judge
CIV-102905,James,Conrad,Plaintiff
CIV-102905,Alyssa,Bailey,Defendant
CIV-102905,Rebecca,Harris,Judge
CIV-102906,William,Roberts,Plaintiff
CIV-102906,Philip,Blake,Defendant
CIV-102906,Steven,Patel,Judge
CIV-102907,Matthew,Hodges,Plaintiff
CIV-102907,Dawn,Eaton,Defendant
CIV-102907,Daniel,Jones,Judge
CIV-102908,Cassandra,Schmitt,Plaintiff
CIV-102908,Jesse,Mitchell,Defendant
CIV-102908,Christopher,Duffy,Judge
CIV-102909,Edward,Smith,Prosecutor
CIV-102909,Mitchell,Navarro,Defendant
CIV-102909,Jason,Strong,Judge
CIV-102910,Brian,Anderson,Plaintiff
CIV-102910,Mary,Burnett,Defendant
CIV-102910,Curtis,Meyers,Judge
CIV-102911,Denise,Frey,Plaintiff
CIV-102911,Gina,Thompson,Defendant
CIV-102911,Lindsay,Rivers,Judge
CIV-102912,Stephen,Hays,Plaintiff
CIV-102912,Natalie,Sullivan,Defendant
CIV-102912,Andre,Brown,Judge
CIV-102913,Heather,Casey,Plaintiff
CIV-102913,Jennifer,Butler,Defendant
CIV-102913,Cheryl,Williams,Judge
CIV-102914,Debra,Richardson,Prosecutor
CIV-102914,Eric,Collins,Defendant
CIV-102914,Shane,Chavez,Judge
CIV-102915,Christine,Conrad,Plaintiff
CIV-102915,Sean,Galvan,Defendant
CIV-102915,Alice,Hill,Judge
CIV-102916,Andrew,Dawson,Plaintiff
CIV-102916,Cameron,Green,Defendant
CIV-102916,Courtney,Peck,Judge
CIV-102917,Rachel,Hess,Plaintiff
CIV-102917,Margaret,Thomas,Defendant
CIV-102917,Parker,Rogers,Judge
CIV-102918,Craig,Gross,Plaintiff
CIV-102918,Kathleen,Brooks,Defendant
CIV-102918,Donna,Walton,Judge
CIV-102919,Cheryl,Boyer,Plaintiff
CIV-102919,Veronica,Taylor,Defendant
CIV-102919,Andrea,Gallegos,Judge
CIV-102920,Tara,Haas,Prosecutor
CIV-102920,Michelle,Watson,Defendant
CIV-102920,Marc,Stewart,Judge
CIV-102921,Hannah,Wallace,Plaintiff
CIV-102921,Christopher,Grimes,Defendant
CIV-102921,Brian,Nash,Judge
CIV-102922,Sheila,Dennis,Plaintiff
CIV-102922,Carol,Jenkins,Defendant
CIV-102922,Carol,Davis,Judge
CIV-102923,Michael,Alvarez,Plaintiff
CIV-102923,Michael,Wright,Defendant
CIV-102923,Paul,Russell,Judge
CIV-102924,Natalie,Stephens,Prosecutor
CIV-102924,Kayla,Franco,Defendant
CIV-102924,Bryan,Ray,Judge
CIV-102925,Jennifer,Braun,Plaintiff
CIV-102925,Mitchell,Nguyen,Defendant
CIV-102925,Jessica,Smith,Judge
CIV-102926,Donald,Henderson,Plaintiff
CIV-102926,Lauren,Smith,Defendant
CIV-102926,Diana,Kelly,Judge
CIV-102927,Kimberly,King,Prosecutor
CIV-102927,Kayla,Padilla,Defendant
CIV-102927,Willie,Vargas,Judge
CIV-102928,Bryan,Simpson,Plaintiff
CIV-102928,Jennifer,Kidd,Defendant
CIV-102928,Annette,Odom,Judge
CIV-102929,Frances,Brown,Plaintiff
CIV-102929,Michele,Miller,Defendant
CIV-102929,Rachael,Nguyen,Judge
CIV-102930,Melissa,Singh,Plaintiff
CIV-102930,Jacqueline,Leonard,Defendant
CIV-102930,Veronica,Gonzalez,Judge
CIV-102931,David,Dixon,Plaintiff
CIV-102931,Matthew,Brown,Defendant
CIV-102931,Susan,Martin,Judge
CIV-102932,Connie,Reed,Prosecutor
CIV-102932,Brandon,Baker,Defendant
CIV-102932,Anthony,Harrington,Judge
CIV-102933,Taylor,Sloan,Plaintiff
CIV-102933,Emily,Bender,Defendant
CIV-102933,Meghan,Horton,Judge
CIV-102934,Charles,Bishop,Plaintiff
CIV-102934,Rachel,Garza,Defendant
CIV-102934,Brian,Brewer,Judge
CIV-102935,Tamara,English,Plaintiff
CIV-102935,Lisa,Parker,Defendant
CIV-102935,Leah,Weaver,Judge
CIV-102936,Kayla,Maxwell,Plaintiff
CIV-102936,Leonard,Bowman,Defendant
CIV-102936,Mike,Barron,Judge
CIV-102937,Elizabeth,Cole,Plaintiff
CIV-102937,Jared,Torres,Defendant
CIV-102937,Zachary,Copeland,Judge
CIV-102938,Stacy,Merritt,Plaintiff
CIV-102938,Robert,Green,Defendant
CIV-102938,Kyle,Jacobs,Judge
CIV-102939,Robin,Owens,Plaintiff
CIV-102939,Janet,White,Defendant
CIV-102939,Matthew,Fowler,Judge
CIV-102940,Ralph,Lawrence,Plaintiff
CIV-102940,Joseph,Moreno,Defendant
CIV-102940,Lisa,Sanchez,Judge
CIV-102941,Holly,Peterson,Plaintiff
CIV-102941,Frederick,Sanchez,Defendant
CIV-102941,Tyrone,Murray,Judge
CIV-102942,Nathaniel,Johnston,Prosecutor
CIV-102942,Erica,Price,Defendant
CIV-102942,Michael,Butler,Judge
CIV-102943,Andrew,Cochran,Plaintiff
CIV-102943,Amanda,Foster,Defendant
CIV-102943,William,Carr,Judge
CIV-102944,Jeffrey,Carey,Prosecutor
CIV-102944,Alfred,Hunter,Defendant
CIV-102944,Keith,Cooley,Judge
CIV-102945,Jesus,Whitney,Prosecutor
CIV-102945,Alice,Dennis,Defendant
CIV-102945,Jessica,Bailey,Judge
CIV-102946,Ann,Robles,Plaintiff
CIV-102946,Jason,Cain,Defendant
CIV-102946,Donald,Hunter,Judge
CIV-102947,Keith,Thompson,Plaintiff
CIV-102947,Charles,Escobar,Defendant
CIV-102947,Kimberly,Sullivan,Judge
CIV-102948,James,Martinez,Plaintiff
CIV-102948,Patricia,Jackson,Defendant
CIV-102948,Amanda,Perry,Judge
CIV-102949,Tamara,Hughes,Plaintiff
CIV-102949,Whitney,Valencia,Defendant
CIV-102949,Mariah,Sanchez,Judge
CIV-102950,Kelly,Wong,Prosecutor
CIV-102950,Edward,Carter,Defendant
CIV-102950,Karen,Barber,Judge
CIV-102951,Hannah,Schmidt,Plaintiff
CIV-102951,John,Mitchell,Defendant
CIV-102951,Oscar,Gonzalez,Judge
CIV-102952,Tanya,Zhang,Plaintiff
CIV-102952,Angela,Sims,Defendant
CIV-102952,Clifford,Martin,Judge
CIV-102953,Mallory,Gray,Plaintiff
CIV-102953,Richard,Gonzales,Defendant
CIV-102953,Anthony,Johnston,Judge
CIV-102954,Gregory,Chandler,Plaintiff
CIV-102954,Christina,Richards,Defendant
CIV-102954,Robert,Young,Judge
CIV-102955,Steven,Bennett,Plaintiff
CIV-102955,Kelsey,Fields,Defendant
CIV-102955,Debra,Frank,Judge
CIV-102956,John,Gomez,Plaintiff
CIV-102956,Gary,Ellis,Defendant
CIV-102956,Justin,Perez,Judge
CIV-102957,Tammy,Martin,Prosecutor
CIV-102957,Diane,Cabrera,Defendant
CIV-102957,Scott,Butler,Judge
CIV-102958,Jeffrey,Holder,Plaintiff
CIV-102958,Brett,Wilson,Defendant
CIV-102958,Joseph,Smith,Judge
CIV-102959,Keith,Kent,Plaintiff
CIV-102959,Anthony,Dunlap,Defendant
CIV-102959,Stephen,Fleming,Judge
CIV-102960,Monica,Phillips,Prosecutor
CIV-102960,Debra,Morris,Defendant
CIV-102960,Anne,Anderson,Judge
CIV-102961,Luke,Valencia,Plaintiff
CIV-102961,Madison,Miller,Defendant
CIV-102961,Brian,Hunt,Judge
CIV-102962,Bonnie,Lawrence,Plaintiff
CIV-102962,Joseph,Hernandez,Defendant
CIV-102962,Krystal,Carter,Judge
CIV-102963,Mark,Novak,Plaintiff
CIV-102963,Shawn,Miller,Defendant
CIV-102963,Linda,Jimenez,Judge
CIV-102964,Dawn,Myers,Plaintiff
CIV-102964,Duane,Collins,Defendant
CIV-102964,Kelly,Roberson,Judge
CIV-102965,Jeffrey,Jackson,Plaintiff
CIV-102965,Caitlin,Mathis,Defendant
CIV-102965,Richard,Hale,Judge
CIV-102966,David,Young,Plaintiff
CIV-102966,Melissa,Wang,Defendant
CIV-102966,Caleb,Bush,Judge
CIV-102967,Janice,Simpson,Prosecutor
CIV-102967,April,Crawford,Defendant
CIV-102967,Deanna,Thomas,Judge
CIV-102968,Nicholas,Carter,Plaintiff
CIV-102968,Rachel,Crawford,Defendant
CIV-102968,Holly,Meyers,Judge
CIV-102969,Jamie,Peterson,Plaintiff
CIV-102969,John,Copeland,Defendant
CIV-102969,Nicholas,Medina,Judge
CIV-102970,Michael,Marshall,Plaintiff
CIV-102970,David,Lewis,Defendant
CIV-102970,Thomas,Snyder,Judge
CIV-102971,Melissa,Rodriguez,Plaintiff
CIV-102971,Devin,Powell,Defendant
CIV-102971,William,Fowler,Judge
CIV-102972,Danielle,Rodriguez,Plaintiff
CIV-102972,Paula,Perry,Defendant
CIV-102972,Donald,Reid,Judge
CIV-102973,Megan,Cunningham,Plaintiff
CIV-102973,Jacqueline,Glover,Defendant
CIV-102973,Shane,Woods,Judge
CIV-102974,Deborah,Boyd,Prosecutor
CIV-102974,Jasmine,Wilson,Defendant
CIV-102974,Maria,Baker,Judge
CIV-102975,Amanda,Montes,Plaintiff
CIV-102975,Cheryl,Spencer,Defendant
CIV-102975,Cynthia,Jones,Judge
CIV-102976,Eric,Morris,Plaintiff
CIV-102976,Shannon,Williams,Defendant
CIV-102976,Shawn,Bauer,Judge
CIV-102977,Emily,Gonzalez,Plaintiff
CIV-102977,Michelle,Hoover,Defendant
CIV-102977,Michelle,Peters,Judge
CIV-102978,Jamie,Perez,Prosecutor
CIV-102978,Ashley,Bowen,Defendant
CIV-102978,Calvin,Harrison,Judge
CIV-102979,John,Anderson,Plaintiff
CIV-102979,Erin,Young,Defendant
CIV-102979,James,Farley,Judge
CIV-102980,Rachel,Hendrix,Prosecutor
CIV-102980,Jennifer,Clarke,Defendant
CIV-102980,Barbara,Ward,Judge
CIV-102981,Krystal,Smith,Plaintiff
CIV-102981,Michelle,Thomas,Defendant
CIV-102981,Thomas,Graham,Judge
CIV-102982,Anna,Rice,Plaintiff
CIV-102982,Jennifer,Holden,Defendant
CIV-102982,Margaret,Ellis,Judge
CIV-102983,Rebecca,Kaiser,Plaintiff
CIV-102983,Pamela,Bartlett,Defendant
CIV-102983,Lisa,Mendoza,Judge
CIV-102984,Sheila,Mcdaniel,Plaintiff
CIV-102984,Andrew,Evans,Defendant
CIV-102984,Angela,Payne,Judge
CIV-102985,James,Barr,Plaintiff
CIV-102985,Rebecca,White,Defendant
CIV-102985,Alexandra,Dalton,Judge
CIV-102986,Jessica,Diaz,Plaintiff
CIV-102986,Geoffrey,Kelly,Defendant
CIV-102986,Levi,Dillon,Judge
CIV-102987,Andrea,Ellison,Prosecutor
CIV-102987,Douglas,Garcia,Defendant
CIV-102987,Makayla,Castaneda,Judge
CIV-102988,Troy,Brooks,Plaintiff
CIV-102988,Andrea,Hays,Defendant
CIV-102988,Robin,Figueroa,Judge
CIV-102989,Phillip,Robbins,Prosecutor
CIV-102989,Ross,Price,Defendant
CIV-102989,Pamela,Adams,Judge
CIV-102990,Jeffrey,Ward,Prosecutor
CIV-102990,Dana,West,Defendant
CIV-102990,John,Stone,Judge
CIV-102991,Kathy,Johnson,Plaintiff
CIV-102991,Andrea,Stanley,Defendant
CIV-102991,Taylor,Oneill,Judge
CIV-102992,Katherine,Hamilton,Plaintiff
CIV-102992,Krista,Greer,Defendant
CIV-102992,Brianna,Thompson,Judge
CIV-102993,Brianna,Santos,Plaintiff
CIV-102993,Makayla,Gray,Defendant
CIV-102993,Karen,Richard,Judge
CIV-102994,Brendan,Jordan,Plaintiff
CIV-102994,Robert,Summers,Defendant
CIV-102994,Michael,Patterson,Judge
CIV-102995,Jeanne,Nunez,Plaintiff
CIV-102995,Nathaniel,Massey,Defendant
CIV-102995,Kaylee,Hutchinson,Judge
CIV-102996,Bobby,Turner,Plaintiff
CIV-102996,Kathy,Hensley,Defendant
CIV-102996,Sarah,Smith,Judge
CIV-102997,Wayne,Gallegos,Plaintiff
CIV-102997,Jeremy,Singh,Defendant
CIV-102997,Robert,Moss,Judge
CIV-102998,Chelsea,Cherry,Prosecutor
CIV-102998,Jessica,Brown,Defendant
CIV-102998,Barry,Kramer,Judge
CIV-102999,Christopher,Roberts,Plaintiff
CIV-102999,Zachary,Park,Defendant
CIV-102999,Michael,Watson,Judge
CIV-103000,Marc,Valdez,Plaintiff
CIV-103000,Natalie,Howard,Defendant
CIV-103000,John,Scott,Judge
CIV-103001,Erik,Martin,Plaintiff
CIV-103001,John,Anderson,Defendant
CIV-103001,Adrian,Jones,Judge
CIV-103002,James,Forbes,Plaintiff
CIV-103002,Katherine,Reyes,Defendant
CIV-103002,Lauren,Martinez,Judge
CIV-103003,Nicole,Santos,Prosecutor
CIV-103003,Tyler,Gutierrez,Defendant
CIV-103003,Jason,King,Judge
CIV-103004,Leslie,Castillo,Prosecutor
CIV-103004,Shirley,Evans,Defendant
CIV-103004,Daniel,Huerta,Judge
CIV-103005,Fernando,Ellis,Plaintiff
CIV-103005,Carolyn,Meza,Defendant
CIV-103005,Richard,Jones,Judge
CIV-103006,Lisa,Harris,Plaintiff
CIV-103006,Jared,Johnson,Defendant
CIV-103006,Donald,Cooper,Judge
CIV-103007,Amy,Nguyen,Plaintiff
CIV-103007,Misty,Smith,Defendant
CIV-103007,Brandon,Neal,Judge
CIV-103008,Shawn,Campbell,Plaintiff
CIV-103008,Jill,Hurst,Defendant
CIV-103008,Randall,Martinez,Judge
CIV-103009,Andrea,Carrillo,Prosecutor
CIV-103009,Leonard,Ramos,Defendant
CIV-103009,Joseph,Martinez,Judge
CIV-103010,James,Williams,Prosecutor
CIV-103010,Michael,Thompson,Defendant
CIV-103010,Susan,Davis,Judge
CIV-103011,Sarah,Roberson,Plaintiff
CIV-103011,Dawn,Thompson,Defendant
CIV-103011,John,Sanders,Judge
CIV-103012,Natalie,Chambers,Plaintiff
CIV-103012,Stephanie,Leach,Defendant
CIV-103012,Adam,Rivas,Judge
CIV-103013,Cody,Morrison,Plaintiff
CIV-103013,Ann,Clark,Defendant
CIV-103013,Jerry,Smith,Judge
CIV-103014,Heather,Kelly,Plaintiff
CIV-103014,Leah,Bishop,Defendant
CIV-103014,Thomas,Smith,Judge
CIV-103015,Christine,Kelly,Prosecutor
CIV-103015,James,Taylor,Defendant
CIV-103015,Christine,Sutton,Judge
CIV-103016,Daniel,Rivera,Plaintiff
CIV-103016,Mark,Hernandez,Defendant
CIV-103016,Michelle,Hester,Judge
CIV-103017,Richard,Fowler,Plaintiff
CIV-103017,Emily,Wells,Defendant
CIV-103017,William,Payne,Judge
CIV-103018,Amanda,Williams,Plaintiff
CIV-103018,William,White,Defendant
CIV-103018,Amy,Terrell,Judge
CIV-103019,Corey,Young,Prosecutor
CIV-103019,Joshua,Mccann,Defendant
CIV-103019,Bobby,Erickson,Judge
CIV-103020,Arthur,Alexander,Plaintiff
CIV-103020,Tanya,May,Defendant
CIV-103020,Kevin,Smith,Judge
CIV-103021,Logan,Hernandez,Prosecutor
CIV-103021,Christopher,Miller,Defendant
CIV-103021,Sharon,Goodman,Judge
CIV-103022,Charles,Harris,Plaintiff
CIV-103022,Kathleen,Fields,Defendant
CIV-103022,Lee,Mata,Judge
CIV-103023,Alexandra,Singleton,Prosecutor
CIV-103023,William,Patrick,Defendant
CIV-103023,Julie,Moore,Judge
CIV-103024,David,Tucker,Prosecutor
CIV-103024,Mariah,Snyder,Defendant
